Id_FranceArchives,Nom_du_service,Identifiant_du_service,Courriel,Telephone,Adresse_postale,Adresse_du_service,Ville,Code_postal,Horaires_d_ouverture,Site_internet,Code_insee_commune,Latitude,Longitude,Lien_FranceArchives,Categorie_de_service,Categorie,Service_de_rattachement
34237,Commune de Carmaux - Archives municipales,FRAC81060,archives@carmaux.fr,05 63 80 22 50,,"Centre culturel, 24 avenue Bouloc-Torcatis",Carmaux,81400,Les mardi et jeudi de 14h à 18h et sur rendez-vous,https://archives.carmaux.fr/,81060,44.052781,2.155872,https://francearchives.gouv.fr/fr/service/34237,C,Archives municipales,
34272,Commune de Carpentras - Archives anciennes et modernes,FRAC84031,bibliotheque-musee@carpentras.fr,04.90.63.04.92,,"Bibliothèque-Musée Inguimbertine, Hôtel-Dieu, 180 place Aristide Briand",Carpentras,84200,Sur rendez-vous,,84031,44.05153,5.04854,https://francearchives.gouv.fr/fr/service/34272,C,Archives municipales,
817513176,Commune de Carpentras - Archives contemporaines,,yann.brossier@carpentras.fr,04.90.60.84.00 ou poste 1042,"Pôle Administration Générale (PAGE), Place Maurice Charretier, 84200 Carpentras",Place Maurice Charretier,Carpentras,84200,Sur rendez-vous,,84031,44.055413,5.048813,https://francearchives.gouv.fr/fr/service/817513176,C,Archives municipales,
33407,"Commune de Carros - Service patrimoine, archives, documentation",FRAC06033,archives@ville-carros.fr,04.92.08.44.21,,"Mairie, Pôle Evénementiel, vie associative et patrimoine, Rue de l'Eusière",Carros,06510,Du lundi au vendredi de 8h à 12h et de 13h à 17h,,06033,43.772900953344056,7.1926127606569965,https://francearchives.gouv.fr/fr/service/33407,C,Archives municipales,
33446,Commune de Castelnaudary - Archives municipales,FRAC11076,francoise.bousquet@ville-castelnaudary.fr,04.68.94.58.28,"Mairie, BP 1100, 11491 Castelnaudary Cedex","Mairie, Cours de la République",Castelnaudary,11400,"Du lundi au jeudi de 8h30 à 12h et de 13h30 à 17h30, le vendredi de 8h30 à 12h et 13h30 à 16h30",https://ville-castelnaudary.fr/fr/culture-et-sorties/archives,11076,43.317334,1.952579,https://francearchives.gouv.fr/fr/service/33446,C,Archives municipales,
34238,Commune de Castres - Archives municipales,FRAC81065,archives@ville-castres.fr,05.63.62.41.60,"Mairie, BP 10406, 81108 Castres Cedex",2 avenue du Sidobre,Castres,81100,Les mardi et jeudi de 14h à 18h  et sur rendez-vous,,81065,43.60731,2.25219,https://francearchives.gouv.fr/fr/service/34238,C,Archives municipales,
34273,Commune de Cavaillon - Archives municipales,FRAC84035,archives@ville-cavaillon.fr,04.90.71.94.38,"Mairie, BP 80037, 84301 Cavaillon Cedex","Place du Cloître, rue du Couvent",Cavaillon,84300,"Les mardi, mercredi et vendredi de 8h30 à 12h et de 13h30 à 17h",http://ville-cavaillon.com/pr%C3%A9sentation.html,84035,43.83834,5.036503,https://francearchives.gouv.fr/fr/service/34273,C,Archives municipales,
34516,Commune de Cayenne - Service des archives,,archivesmunicipales@ville-cayenne.fr,05.94.29.21.10 ou 05.94.29.25.37,,"Annexe mairie, angle boulevard Mandela et Goignet",Cayenne,97300,Du lundi au vendredi de 8h à 13h30,,97302,4.94099,-52.32667,https://francearchives.gouv.fr/fr/service/34516,C,Archives municipales,
33667,Commune de Cenon - Service documentation archives,,documentation-archives@ville-cenon.fr,05.57.80.70.41,"CS 50027, 33152 Cenon Cedex",1 avenue Carnot,Cenon,33152,Sur rendez-vous,,33119,44.857788,-0.531034,https://francearchives.gouv.fr/fr/service/33667,C,Archives municipales,
34474,Commune de Cergy - Service archives et documentation,FRAC95127,archives-municipales@cergy.fr,01.34.33.44.64,"BP 48000, Cergy, 95801 Cergy-Pontoise Cedex",3 place de Olympe de Gouges,Cergy,95800,Sur rendez-vous,,95183,49.0523386947491,2.0364027264754587,https://francearchives.gouv.fr/fr/service/34474,C,Archives municipales,
91439180,Commune de Cernay - Archives municipales,,elodie.francois@ville-cernay.fr,03.89.75.54.10,,"Mairie, 26 rue James Barbier",Cernay,68700,"Sur rendez-vous, les lundi et mercredi",,68063,47.808622,7.178549,https://francearchives.gouv.fr/fr/service/91439180,C,Archives municipales,
34087,Commune de Chalon-sur-Saône - Archives municipales,FRAC71118,service.archives@chalonsursaone.fr,03.85.46.83.33,"Mairie, CS 70092, 71321 Chalon-sur-Saône Cedex","16 rue de la Jonchère, Zone verte",Châtenoy-le-Royal,71880,Ma. / Ve. 13h30 à 17h30 / Me. 9h à 17h30 / Je. 9h à 12h et 13h30 à 17h30,http://archives.chalon.fr/,71118,46.79603825785525,4.824993811038971,https://francearchives.gouv.fr/fr/service/34087,C,Archives municipales,
34115,Commune de Chamonix-Mont-Blanc - Archives municipales,FRAC74056,archives@chamonix.fr,04.50.53.11.13,,"Maison de la mémoire et du patrimoine Janny Couttet, 90 rue des Moulins",Chamonix-Mont-Blanc,74400,Sur rendez-vous,,74056,45.924418,6.870497,https://francearchives.gouv.fr/fr/service/34115,C,Archives municipales,
34438,Commune de Champigny-sur-Marne - Archives communales,FRAC94017,serv.archives@mairie-champigny94.fr,01.45.16.89.21,"Hôtel de ville, 14 rue Louis Talamoni, 94500 Champigny-sur-Marne",58 rue Guy Mocquet,Champigny-sur-Marne,94500,Sur rendez-vous,,94017,48.819856,2.515079,https://francearchives.gouv.fr/fr/service/34438,C,Archives municipales,
34165,Commune de Champs-Sur-Marne - Service documentation et archives,FRAC77083,documentation@ville-champssurmarne.fr,01.64.73.49.09,"Hôtel de ville, BP 1, 77427 Marne la Vallée Cedex 2","Mairie, Mail Jean Ferrat",Champs-sur-Marne,77420,Du lundi au vendredi de 8h30 à 12h et de 13h30 à 17h45,,77083,48.85311,2.60245,https://francearchives.gouv.fr/fr/service/34165,C,Archives municipales,
34439,Commune de Charenton-le-Pont - Service des archives de la ville et de la Communauté de communes,,archives@charenton.fr,01.46.76.46.73 ou 74,"Hôtel de ville, 48 rue de Paris, 94225 Charenton-le-Pont Cedex",6 rue Gabriel Péri,Charenton-le-Pont,94220,Du lundi au vendredi de 9h à 12h et de 14h à 17h,,94018,48.819541,2.416774,https://francearchives.gouv.fr/fr/service/34439,C,Archives municipales,
33430,Commune de Charleville-Mézières - Service des archives,FRAC08105,archives.municipales@mairie-charlevillemezieres.fr,03.24.32.40.25,"Mairie, BP 490, 08109 Charleville-Mézières Cedex",3 rue de l’Industrie,Charleville-Mézières,08000,Du lundi au vendredi de 8h30 à 12h et de 13h à 17h,https://www.charleville-mezieres.fr/les-archives-municipales,08105,49.767783,4.713624,https://francearchives.gouv.fr/fr/service/33430,C,Archives municipales,
33607,Commune de Chartres - Archives de la ville et de l'agglomération Chartres Métropole,FREPCI200033181,archives@agglo-ville.chartres.fr,02.37.23.40.41,"Hôtel de ville et d'agglomération, place des Halles","Hôtel de ville et d'agglomération, rue du Lin (accès par le jardin)",Chartres,28000,Sur rendez-vous,https://www.chartres.fr/archives,28218,48.439237,1.467582,https://francearchives.gouv.fr/fr/service/33607,C,Archives municipales,
34057,Commune de Chassieu - Service des archives et de la documentation,,archives@chassieu.fr,04.37.25.99.90,"Mairie, 60 rue de la République, 69680 Chassieu",8 rue Louis Pergaud,Chassieu,69680,"Sur rendez-vous, les jeudi et vendredi",https://www.chassieu.fr/les_archives_municipales_culture.html,69271,45.739275,4.971188,https://francearchives.gouv.fr/fr/service/34057,C,Archives municipales,
34196,Commune de Chatou - Service archives-documentation,FRAC78146,archives@mairie-chatou.fr,01.34.80.49.25,"Hôtel de ville, BP 44, 78401 Chatou Cedex","Centre administratif, 3 rue des Beaunes",Chatou,78400,Sur rendez-vous,,78146,48.896377,2.150726,https://francearchives.gouv.fr/fr/service/34196,C,Archives municipales,
33858,Commune de Chaumont - Service documentation-archives,FRAC52121,smichel@ville-chaumont.fr,03.25.30.59.58,"BP 594, 52012 Chaumont Cedex",5 rue Émile-Cassez,Chaumont,52000,Du lundi au vendredi de 9h à 12h et de 14h à 17h,,52121,48.110283,5.129004,https://francearchives.gouv.fr/fr/service/33858,C,Archives municipales,
34365,Commune de Chaville - Service archives-documentation,FRAC92022,archives@ville-chaville.fr,01.41.15.47.11,,1456 avenue Roger Salengro,Chaville,92370,Sur rendez-vous,,92022,48.809448,2.188689,https://francearchives.gouv.fr/fr/service/34365,C,Archives municipales,
34166,Commune de Chelles - Service archives et documentation,FRAC77108,archivesmunicipales@chelles.fr,01.64.72.88.23,,"Hôtel de ville, Parc du Souvenir Emile Fouchard",Chelles,77500,Du lundi au vendredi de 9h à 12h30 et de 14h à 17h30,,77108,48.877927,2.589894,https://francearchives.gouv.fr/fr/service/34166,C,Archives municipales,
33846,Commune de Cherbourg-en-Cotentin - Archives municipales,FRAC50129,archives@cherbourg.fr,02.50.79.17.09,"BP 808, 50108 Cherbourg en Cotentin",9 rue Paul Talluau,Cherbourg-en-Cotentin,50100,"Le lundi de 13h30 à 18h, le jeudi de 13h30 à 17h",https://www.cherbourg.fr/infos-services/culture-et-loisirs/les-archives-municipales-2633.html,50129,49.641307,-1.626463,https://francearchives.gouv.fr/fr/service/33846,C,Archives municipales,
34167,Commune de Chessy - Archives communales,,archives-doc@chessy77.fr,01.60.43.52.67,,32 rue Charles de Gaulle,Chessy,77700,Sur rendez-vous,,77111,48.879873,2.76578,https://francearchives.gouv.fr/fr/service/34167,C,Archives municipales,
34440,Commune de Chevilly-Larue - Secteur Patrimoine-Archives-Documentation,,mgrange@ville-chevilly-larue.fr,01.45.60.18.33,"Mairie, 88 avenue du Général de Gaulle, 94669 Chevilly-Larue Cedex","Relais Mairie Bretagne, 40 rue Élisée-Reclus",Chevilly-Larue,94550,Du lundi au vendredi de 9h à 12h,,94021,48.763166,2.36717,https://francearchives.gouv.fr/fr/service/34440,C,Archives municipales,
34333,Commune de Chilly-Mazarin - Service des archives,,stephane.lerat@ville-chilly-mazarin.fr,01.69.10.59.50,,25 rue Pasteur,Chilly-Mazarin,91380,Sur rendez-vous,,91161,48.701989,2.318319,https://francearchives.gouv.fr/fr/service/34333,C,Archives municipales,
33715,Commune de Chinon - Archives municipales,FRAC37072,archives-chinon@wanadoo.fr,02.47.98.05.55,,16 rue Paul Huet,Chinon,37500,"Les lundi et mardi de 10h à 12h30, le jeudi de 13h30 à 17h30",,37072,47.167025,0.252275,https://francearchives.gouv.fr/fr/service/33715,C,Archives municipales,
34441,Commune de Choisy-le-Roi - Service archives-documentation-patrimoine,FRAC94022,archives@choisyleroi.fr,01.48.92.41.36,"Place Gabriel Péri, 94607 Choisy-le-Roi",16 avenue Anatole France,Choisy-le-Roi,94600,"Les mardi, jeudi et vendredi de 9h à 12h et de 13h30 à 17h30",,94022,48.762664,2.410704,https://francearchives.gouv.fr/fr/service/34441,C,Archives municipales,
33836,Commune de Cholet et Communauté d'Agglomération du Choletais - Service des archives,FREPCI200071678,archives@choletagglomeration.fr,02.72.77.23.90,"Hôtel de ville, BP 32135, 49321 Cholet Cedex","Hôtel de ville, rue Saint-Bonaventure",Cholet,49300,Du lundi au vendredi de 8h30 à 12h15 et de 13h30 à 17h30,https://archives.cholet.fr/,49099,47.059535,-0.877463,https://francearchives.gouv.fr/fr/service/33836,C,Archives municipales,
33852,Commune de Châlons-en-Champagne - Archives municipales,FRAC51108,archives.mairie@chalonsenchampagne.fr,03.26.69.38.32,,68 rue Léon Bourgeois,Châlons-en-Champagne,51000,Du mardi au samedi de 14h à 18h,https://www.chalonsenchampagne.fr/culture-et-tourisme/a-votre-service/221-archives-municipales,51108,48.960305,4.365814,https://francearchives.gouv.fr/fr/service/33852,C,Archives municipales,
33608,Commune de Châteaudun - Archives municipales,FRAC28088,archivesmunicipales@mairie-chateaudun.fr,02.37.96.63.72,,5 mail Flandres Dunkerque,Châteaudun,28200,"Les lundi et mardi de 9h à 12h et de 13h30 à 17h30, le mercredi de 9h à 12h",,28088,48.068913,1.325116,https://francearchives.gouv.fr/fr/service/33608,C,Archives municipales,
33469,Commune de Châteauneuf-les-Martigues - Archives communales,FRAC13026,archives.municipales@chateauneuf-les-martigues.fr,04.42.76.88.87,"BP 70024, 13168 Châteauneuf-lès-Martigues Cedex","Pôle culturel Jean-Claude Izzo, Avenue des Anciens Combattants",Châteauneuf-lès-Martigues,13220,Sur rendez-vous,Https://www.chateauneuflesmartigues.fr/loisirs-et-sorties/culture/les-archives-municipales,13026,43.376158,5.177447,https://francearchives.gouv.fr/fr/service/33469,C,Archives municipales,
248996395,Commune de Châteauroux - Archives municipales,,archives@chateauroux-metropole.fr,02.54.08.33.08,,"Hôtel de ville, place de la République",Châteauroux,36012,"Les lundi et mardi de 13h30 à 17, le mercredi de 9h à 17h, les jeudi et vendredi de 13h30 à 17h",,36044,46.811543,1.691936,https://francearchives.gouv.fr/fr/service/248996395,C,Archives municipales,
34363,Commune de Châtenay-Malabry - Service archives-documentation,FRAC92019,archives@chatenay-malabry.fr,01.46.83.46.96,,26 rue du Docteur-Le-Savoureux,Châtenay-Malabry,92290,Du lundi au vedredi de 9h à 12h et de 14h à 17h,https://archives.chatenay-malabry.fr/,92019,48.767156,2.277524,https://francearchives.gouv.fr/fr/service/34363,C,Archives municipales,
34364,Commune de Châtillon - Archives municipales,FRAC92020,archives@chatillon92.fr,01.58.07.15.08,,"Centre administratif, 79/81 rue Pierre Sémard",Châtillon,92320,Sur rendez-vous,,92020,48.805859,2.297082,https://francearchives.gouv.fr/fr/service/34364,C,Archives municipales,
33804,Commune de Chécy - Archives municipales,,archives@checy.fr,02.38.46.80.66,"11 place du Cloître, 45430 Chécy",5 rue du Port,Chécy,45430,Sur rendez-vous,,45089,47.895686,2.000599,https://francearchives.gouv.fr/fr/service/33804,C,Archives municipales,
34366,Commune de Clamart - Service archives-documentation,,archives@clamart.fr,01.46.62.37.43,,1-3 avenue Jean- Jaurès,Clamart,92140,Du lundi au vendredi de 9h30 à 12h30 et de 14h à 17h,https://www.clamart.fr/fr/archives-municipales,92023,48.800867,2.263622,https://francearchives.gouv.fr/fr/service/34366,C,Archives municipales,
75250310,Commune de Clayes-sous-Bois - Archives communales,FRAC78165,archives@lesclayessousbois.fr,01.30.79.38.38,"Hôtel de ville, place Charles de Gaulle, 78340 Les Clayes-sous-Bois",Sente Desnos,Les Clayes-sous-Bois,78340,"Les lundi, mardi, jeudi et vendredi de 9h à 12h et 13h30 à 17h",,78165,48.820693,1.986847,https://francearchives.gouv.fr/fr/service/75250310,C,Archives municipales,
74278958,Commune de Clermont-Ferrand - Archives municipales,FRAC63113,naguilar@ville-clermont-ferrand.fr,04.73.42.66.23,,10 rue Philippe Marcombes,Clermont-Ferrand,63000,Du lundi au vendredi de 8h15 à 16h,,63113,45.779685,3.086073,https://francearchives.gouv.fr/fr/service/74278958,C,Archives municipales,
34367,Commune de Clichy-La-Garenne - Service archives-documentation,FRAC92024,pole.archivesmunicipales@ville-clichy.fr,01.47.15.32.96,,96 bis rue Martre,Clichy-La-Garenne,92110,Sur rendez-vous,https://www.ville-clichy.fr/373-les-archives-municipales.htm,92024,48.903052,2.30609,https://francearchives.gouv.fr/fr/service/34367,C,Archives municipales,
34402,Commune de Clichy-sous-Bois - Archives municipales,FRAC93014,archives@clichysousbois.fr,01.43.88.83.60,,Place du 11 Novembre 1918,Clichy-sous-Bois,93390,Du lundi au vendredi de 8h30 à 12h et 13h à 17h,,93014,48.911428,2.546152,https://francearchives.gouv.fr/fr/service/34402,C,Archives municipales,
34118,Commune de Cluses - Archives et Patrimoine,FRAC74081,archives@cluses.fr,04.50.96.69.44,"BP 99, 74302 Cluses Cedex","Espace Carpano et Pons, 100 place du 11 Novembre",Cluses,74300,Sur rendez-vous,,74081,46.056176,6.579971,https://francearchives.gouv.fr/fr/service/34118,C,Archives municipales,
312988334,Commune de Coignières - Service des archives,FRAC78168,archives@coignières.fr,,,"Hôtel de ville, place de l'église Saint-Germain l'Auxerre",Coignières,78130,Sur rendez-vous,,78168,48.747081,1.918156,https://francearchives.gouv.fr/fr/service/312988334,C,Archives municipales,
34031,Commune de Colmar - Archives municipales,FRAC68066,archives@colmar.fr,03.69.99.56.37,,1 place de la Mairie,Colmar,68000,"Les lundi, mercredi et jeudi de 13h30 à 17h, les mardi et vendredi de 8h30 à 12h, ouvert tous les matins en juillet et en août",,68066,48.079439,7.357938,https://francearchives.gouv.fr/fr/service/34031,C,Archives municipales,
34368,Commune de Colombes - Service Archives,,archives@mairie-colombes.fr,01.47.60.83.11,"Hôtel de ville, place de la République, 92700 Colombes",14-16 place Henri Neveu,Colombes,92700,"Les mardi, jeudi et vendredi de 13h30 à 17h30, le mercredi de 9h30 à 12h30",,92025,48.922349,2.255451,https://francearchives.gouv.fr/fr/service/34368,C,Archives municipales,
33643,Commune de Colomiers - Service des archives,,archives@mairie-colomiers.fr,05.61.15.24.11,,1 place Alex Raymond,Colomiers,31770,"Les lundi, mercredi et jeudi de 8h30 à 17h, le mardi de 8h30 à 19h, le vendredi de 8h30 à 14h",,31149,43.6099,1.334372,https://francearchives.gouv.fr/fr/service/33643,C,Archives municipales,
33879,Commune de Commercy - Archives communales,FRAC55122,archives@commercy.fr,03.29.91.02.18, ,Château Stanislas,Commercy,55200,"Les lundi, mercredi et jeudi de 8h30 à 12h et de 13h30 à 16h, le mardi de 8h30 à 12h",,55122,48.763859,5.591783,https://francearchives.gouv.fr/fr/service/33879,C,Archives municipales,
33623,Commune de Concarneau - Archives municipales,FRAC29039,archives@concarneau.fr,02.98.50.38.08,"Hôtel de ville, BP 238, 29182 Concarneau Cedex",Place de l'Hôtel-de-Ville,Concarneau,29900,sur rendez-vous,http://culture.concarneau.fr/rubriques/Archives/,29039,47.870562,-3.919341,https://francearchives.gouv.fr/fr/service/33623,C,Archives municipales,
33657,Commune de Condom - Archives communales,,a.chatillon@condom.org,05.62.28.24.88 ,"Mairie de Condom, 38 rue Jean Jaurès, 32100 Condom",2 rue Jules Ferry,Condom,32100,Le mercredi de 14h30 à 17h30,,32107,43.958754,0.372025,https://francearchives.gouv.fr/fr/service/33657,C,Archives municipales,
34198,Commune de Conflans-Sainte-Honorine - Service archives-documentation,,archives@mairie-conflans.fr,01.34.90.85.15,"Hôtel de ville, BP 350, 78703 Conflans-Sainte-Honorine",63 rue Maurice Berteaux,Conflans-Sainte-Honorine,78700,Sur rendez-vous,,78172,48.993685,2.094956,https://francearchives.gouv.fr/fr/service/34198,C,Archives municipales,
34334,Commune de Corbeil-Essonnes - Archives communales,FRAC91174,archives@mairie-corbeil-essonnes.fr,01.60.89.77.81 ou 82,,"Hôtel de ville, 2 place Galignani",Corbeil-Essonnes,91100,Du lundi au vendredi de 9h à 12h30 et de 13h30 à 17h,,91174,48.614244,2.481742,https://francearchives.gouv.fr/fr/service/34334,C,Archives municipales,
34475,Commune de Cormeilles-en-Parisis - Archives municipales,,service-archives@ville-cormeilles95.fr,01.34.50.47.39,,"Hôtel de ville, 3 avenue Maurice Berteaux",Cormeilles-en-Parisis,95240,Sur rendez-vous,,95176,48.974845,2.199428,https://francearchives.gouv.fr/fr/service/34475,C,Archives municipales,
